tokenID,Tier,Genesis,Avatar,Background,Shaft,Axe Head,Accessory,Necklace,Pommel,Mage Hat,Holiday Hat,Sunglasses,Pipe,Trait Count,Tier Score,Genesis Score,Avatar Score,Background Score,Shaft Score,Axe Head Score,Accessory Score,Necklace Score,Pommel Score,Mage Hat Score,Holiday Hat Score,Sunglasses Score,Pipe Score,Trait Count Score,Total Score,Rank
4436,Worker,V3,Desert Troll,Gradient Sand,Bronze Lamp,Bonerazor,None,None,None,None,None,None,None,6,1.138141983,2.094240838,17.77777778,117.6470588,123.0769231,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,351.6513695,5015
5586,Worker,V3,Sunsoul Dwarf,Gradient Deep Yellow,Bronze Orbweaver,Glacial Pick,None,None,None,None,None,None,None,6,1.138141983,2.094240838,17.77777778,117.6470588,123.0769231,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,351.6513695,5016
8121,Worker,V3,Desert Troll,Gradient Sand,Bronze Triple Banded,Serrated Rocksaw,None,None,None,None,None,None,None,6,1.138141983,2.094240838,17.77777778,117.6470588,123.0769231,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,351.6513695,5017
2513,Worker,V1,Tundra Goblin,Lite Pink,Skarn Stone,Boneclaw,None,None,None,None,None,None,None,6,1.138141983,2.666666667,20.10050251,131.147541,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,351.6367458,5018
3419,Worker,V1,Tundra Goblin,Lite Pink,Walnut Wood,Reinforced Drill,None,None,None,None,None,None,None,6,1.138141983,2.666666667,20.10050251,131.147541,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,351.6367458,5019
3820,Worker,V3,Harbor Cyclops,Gradient Deep Yellow,Bronze Barrel,Laser,None,None,None,None,None,None,None,6,1.138141983,2.094240838,17.7383592,117.6470588,123.0769231,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,351.6119509,5020
5419,Worker,V3,Harbor Cyclops,Gradient Sand,Bronze Stacked,Bonehive,None,None,None,None,None,None,None,6,1.138141983,2.094240838,17.7383592,117.6470588,123.0769231,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,351.6119509,5021
4553,Worker,V1,Desert Goblin,Gradient Crimson,Bronze Triple Banded,Jackknife,None,None,None,None,None,None,None,6,1.138141983,2.666666667,18.86792453,115.942029,123.0769231,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,351.6089122,5022
200,Worker,V3,Desert Dwarf,Persian,Basalt Stone,Powered Rockdrill,None,None,None,None,None,None,None,6,1.138141983,2.094240838,18.43317972,133.3333333,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,351.5827895,5023
2813,Worker,V3,Desert Dwarf,Stone,Balsa Wood,Boneclaw,None,None,None,None,None,None,None,6,1.138141983,2.094240838,18.43317972,133.3333333,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,351.5827895,5024
2966,Worker,V3,Desert Dwarf,Persian,Celtis Wood,Serrated Rocksaw,None,None,None,None,None,None,None,6,1.138141983,2.094240838,18.43317972,133.3333333,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,351.5827895,5025
4975,Worker,V3,Sunsoul Dwarf,Gradient Tart,Bronze Piston,Reinforced Pick,None,None,None,None,None,None,None,6,1.138141983,2.094240838,17.77777778,97.56097561,123.0769231,100,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,351.5652863,5026
4430,Worker,V1,Desert Orc,Gradient Sand,Bronze Lamp,Reinforced Talon,None,None,None,None,None,None,None,6,1.138141983,2.666666667,17.09401709,117.6470588,123.0769231,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,351.5400346,5027
5536,Worker,V1,Desert Orc,Gradient Deep Yellow,Bronze Handguard,Boneclaw,None,None,None,None,None,None,None,6,1.138141983,2.666666667,17.09401709,117.6470588,123.0769231,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,351.5400346,5028
8060,Worker,V3,Forest Goblin,Barrier Blue,Hornfels Stone,Bull Breaker,None,None,None,None,None,None,None,6,1.138141983,2.094240838,17.4291939,114.2857143,106.6666667,100,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,351.5311847,5029
5632,Worker,V3,Harbor Cyclops,Gradient Tart,Bronze Orbweaver,Oscillating Rocksaw,None,None,None,None,None,None,None,6,1.138141983,2.094240838,17.7383592,97.56097561,123.0769231,100,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,351.5258677,5030
642,Worker,V1,Desert Troll,Persian,Dunite Stone,Krieger,None,None,None,None,None,None,None,6,1.138141983,2.666666667,17.77777778,133.3333333,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,351.4998134,5031
1853,Worker,V1,Sunsoul Dwarf,Persian,Shale Stone,Bonehammer,None,None,None,None,None,None,None,6,1.138141983,2.666666667,17.77777778,133.3333333,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,351.4998134,5032
2525,Worker,V1,Sunsoul Dwarf,Stone,Skarn Stone,Powered Rockdrill,None,None,None,None,None,None,None,6,1.138141983,2.666666667,17.77777778,133.3333333,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,351.4998134,5033
2744,Worker,V1,Desert Troll,Stone,Suevite Stone,Reinforced Drill,None,None,None,None,None,None,None,6,1.138141983,2.666666667,17.77777778,133.3333333,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,351.4998134,5034
1353,Worker,V1,Harbor Dwarf,Persian,Tephrite Stone,Rockmasher,None,None,None,None,None,None,None,6,1.138141983,2.666666667,17.7383592,133.3333333,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,351.4603948,5035
1503,Worker,V1,Harbor Dwarf,Persian,Tuff Stone,Rockmasher,None,None,None,None,None,None,None,6,1.138141983,2.666666667,17.7383592,133.3333333,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,351.4603948,5036
3106,Worker,V1,Harbor Dwarf,Persian,Conifer Wood,Precision Stinger,None,None,None,None,None,None,None,6,1.138141983,2.666666667,17.7383592,133.3333333,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,351.4603948,5037
3317,Worker,V1,Harbor Cyclops,Stone,Teak Wood,Flamecrusher,None,None,None,None,None,None,None,6,1.138141983,2.666666667,17.7383592,133.3333333,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,351.4603948,5038
4787,Worker,V1,Desert Orc,Gradient Tart,Bronze Stabilizer,Oscillating Rocksaw,None,None,None,None,None,None,None,6,1.138141983,2.666666667,17.09401709,97.56097561,123.0769231,100,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,351.4539514,5039
1640,Worker,V1,Forest Troll,Barrier Blue,Argillite Stone,Reinforced Pick,None,None,None,None,None,None,None,6,1.138141983,2.666666667,16.77148847,114.2857143,106.6666667,100,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,351.4459051,5040
3724,Worker,V3,Starburst Elf,Barrier Blue,Greenheart Wood,Tooth Breaker,None,None,None,None,None,None,None,6,1.138141983,2.094240838,17.31601732,114.2857143,106.6666667,100,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,351.4180081,5041
3765,Worker,V3,Harbor Elf,Gradient Deep Yellow,Bronze Flared,Pulveriser 3000,None,None,None,None,None,None,None,6,1.138141983,2.094240838,17.54385965,117.6470588,123.0769231,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,351.4174514,5042
940,Worker,V3,Tundra Troll,Stone,Latite Stone,Nailbiter,None,None,None,None,None,None,None,6,1.138141983,2.094240838,18.26484018,133.3333333,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,351.41445,5043
2553,Worker,V3,Tundra Elf,Stone,Slate Stone,Rockmasher,None,None,None,None,None,None,None,6,1.138141983,2.094240838,18.26484018,133.3333333,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,351.41445,5044
5651,Worker,V2,Desert Troll,Gradient Azure,Bronze Handmilled,Glacial Pick,None,None,None,None,None,None,None,6,1.138141983,6.785411366,17.77777778,112.6760563,123.0769231,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,351.3715375,5045
3667,Worker,V3,Desert Goblin,Mile High Blue,Spruce Wood,Bone Pick,None,None,None,None,None,None,None,6,1.138141983,2.094240838,18.86792453,112.6760563,106.6666667,100,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,351.3602573,5046
4131,Worker,V3,Harbor Elf,Gradient Tart,Bronze Banded,Reverse Claw,None,None,None,None,None,None,None,6,1.138141983,2.094240838,17.54385965,97.56097561,123.0769231,100,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,351.3313681,5047
4740,Worker,V3,Forest Goblin,Gradient Sand,Bronze Stabilizer,Pulveriser 3000,None,None,None,None,None,None,None,6,1.138141983,2.094240838,17.4291939,117.6470588,123.0769231,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,351.3027856,5048
3402,Worker,V1,Harbor Elf,Stone,Walnut Wood,Rock Wedge,None,None,None,None,None,None,None,6,1.138141983,2.666666667,17.54385965,133.3333333,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,351.2658953,5049
5697,Worker,V3,Forest Goblin,Gradient Tart,Bronze Handmilled,Oscillating Rocksaw,None,None,None,None,None,None,None,6,1.138141983,2.094240838,17.4291939,97.56097561,123.0769231,100,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,351.2167024,5050
4335,Worker,V3,Tundra Goblin,Gradient Ash,Bronze Textured,Can Opener,None,None,None,None,None,None,None,6,1.138141983,2.094240838,20.10050251,133.3333333,123.0769231,61.53846154,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,351.1988303,5051
4091,Worker,V3,Starburst Elf,Gradient Deep Yellow,Bronze Banded,Glacial Pick,None,None,None,None,None,None,None,6,1.138141983,2.094240838,17.31601732,117.6470588,123.0769231,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,351.189609,5052
4186,Worker,V3,Starburst Elf,Gradient Sand,Bronze Slim,Disintegrator,None,None,None,None,None,None,None,6,1.138141983,2.094240838,17.31601732,117.6470588,123.0769231,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,351.189609,5053
3756,Worker,V1,Desert Dwarf,Gradient Crimson,Bronze Flared,Egghammer,None,None,None,None,None,None,None,6,1.138141983,2.666666667,18.43317972,115.942029,123.0769231,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,351.1741674,5054
1029,Worker,V1,Forest Goblin,Persian,Monzonite Stone,Disintegrator,None,None,None,None,None,None,None,6,1.138141983,2.666666667,17.4291939,133.3333333,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,351.1512295,5055
2978,Worker,V1,Forest Goblin,Stone,Celtis Wood,Bonehammer,None,None,None,None,None,None,None,6,1.138141983,2.666666667,17.4291939,133.3333333,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,351.1512295,5056
5031,Worker,V2,Forest Goblin,Gradient Azure,Bronze Tapered,Disintegrator,None,None,None,None,None,None,None,6,1.138141983,6.785411366,17.4291939,112.6760563,123.0769231,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,351.0229537,5057
5381,Worker,V3,Desert Cyclops,Gradient Crimson,Bronze Stacked,Egghammer,None,None,None,None,None,None,None,6,1.138141983,2.094240838,18.82352941,115.942029,123.0769231,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,350.9920913,5058
740,Worker,V3,Sunsoul Cyclops,Clay,Essexite Stone,Reinforced Pick,None,None,None,None,None,None,None,6,1.138141983,2.094240838,18.47575058,112.6760563,106.6666667,100,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,350.9680834,5059
1042,Worker,V3,Sunsoul Cyclops,Mauve,Monzonite Stone,Bone Pick,None,None,None,None,None,None,None,6,1.138141983,2.094240838,18.47575058,112.6760563,106.6666667,100,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,350.9680834,5060
1791,Worker,V3,Sunsoul Cyclops,Jade,Flint Stone,Reverse Claw,None,None,None,None,None,None,None,6,1.138141983,2.094240838,18.47575058,112.6760563,106.6666667,100,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,350.9680834,5061
5352,Worker,V3,Desert Orc,Gradient Sand,Bronze Paddle,Powered Rockdrill,None,None,None,None,None,None,None,6,1.138141983,2.094240838,17.09401709,117.6470588,123.0769231,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,350.9676088,5062
2430,Worker,V3,Sunsoul Dwarf,Stone,Akasa Wood,Double Hammer,None,None,None,None,None,None,None,6,1.138141983,2.094240838,17.77777778,133.3333333,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,350.9273876,5063
3967,Worker,V3,Forest Orc,Gradient Ash,Bronze Straight,Bone Nail,None,None,None,None,None,None,None,6,1.138141983,2.094240838,19.8019802,133.3333333,123.0769231,61.53846154,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,350.900308,5064
43,Worker,V3,Harbor Dwarf,Stone,Adakite Stone,Bonerazor,None,None,None,None,None,None,None,6,1.138141983,2.094240838,17.7383592,133.3333333,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,350.887969,5065
448,Worker,V2,Tundra Elf,Waterfall,Basanite Stone,Crowbar,None,None,None,None,None,None,None,6,1.138141983,6.785411366,18.26484018,108.1081081,106.6666667,100,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,350.8803953,5066
1024,Worker,V2,Tundra Elf,Ash,Monzonite Stone,Tooth Breaker,None,None,None,None,None,None,None,6,1.138141983,6.785411366,18.26484018,108.1081081,106.6666667,100,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,350.8803953,5067
2984,Worker,V1,Desert Troll,Mauve,Celtis Wood,Bull Breaker,None,None,None,None,None,None,None,6,1.138141983,2.666666667,17.77777778,112.6760563,106.6666667,100,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,350.8425364,5068
905,Worker,V3,Forest Orc,Lite Pink,Latite Stone,Starsmasher,None,None,None,None,None,None,None,6,1.138141983,2.094240838,19.8019802,131.147541,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,350.7657977,5069
1498,Worker,V3,Tundra Troll,Jade,Tonalite Stone,Crowbar,None,None,None,None,None,None,None,6,1.138141983,2.094240838,18.26484018,112.6760563,106.6666667,100,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,350.757173,5070
2473,Worker,V3,Tundra Elf,Jade,Akasa Wood,Crowbar,None,None,None,None,None,None,None,6,1.138141983,2.094240838,18.26484018,112.6760563,106.6666667,100,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,350.757173,5071
517,Worker,V3,Galactic Orc,Lime,Carbonatite Stone,Bone Pick,None,None,None,None,None,None,None,6,1.138141983,2.094240838,16.59751037,114.2857143,106.6666667,100,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,350.6995011,5072
1368,Worker,V3,Harbor Elf,Stone,Tephrite Stone,Steel Nail,None,None,None,None,None,None,None,6,1.138141983,2.094240838,17.54385965,133.3333333,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,350.6934695,5073
3926,Worker,V2,Desert Orc,Gradient Azure,Bronze Nailed,Disintegrator,None,None,None,None,None,None,None,6,1.138141983,6.785411366,17.09401709,112.6760563,123.0769231,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,350.6877768,5074
3958,Worker,V3,Sunsoul Cyclops,Gradient Crimson,Bronze Straight,Flamecrusher,None,None,None,None,None,None,None,6,1.138141983,2.094240838,18.47575058,115.942029,123.0769231,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,350.6443124,5075
4221,Worker,V3,Sunsoul Cyclops,Gradient Crimson,Bronze Slugger,Glacial Pick,None,None,None,None,None,None,None,6,1.138141983,2.094240838,18.47575058,115.942029,123.0769231,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,350.6443124,5076
1691,Worker,V3,Forest Goblin,Persian,Breccia Stone,Serrated Rocksaw,None,None,None,None,None,None,None,6,1.138141983,2.094240838,17.4291939,133.3333333,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,350.5788037,5077
3957,Worker,V3,Forest Troll,Gradient Tart,Bronze Straight,Supersledge,None,None,None,None,None,None,None,6,1.138141983,2.094240838,16.77148847,97.56097561,123.0769231,100,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,350.558997,5078
3925,Worker,V1,Desert Troll,Gradient Grape,Bronze Nailed,Bonehammer,None,None,None,None,None,None,None,6,1.138141983,2.666666667,17.77777778,115.942029,123.0769231,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,350.5187655,5079
4341,Worker,V1,Desert Troll,Gradient Crimson,Bronze Textured,Egghammer,None,None,None,None,None,None,None,6,1.138141983,2.666666667,17.77777778,115.942029,123.0769231,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,350.5187655,5080
4945,Worker,V1,Harbor Dwarf,Gradient Grape,Bronze Piston,Precision Stinger,None,None,None,None,None,None,None,6,1.138141983,2.666666667,17.7383592,115.942029,123.0769231,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,350.4793469,5081
4496,Worker,V3,Tundra Elf,Gradient Grape,Bronze Double Banded,Boneclaw,None,None,None,None,None,None,None,6,1.138141983,2.094240838,18.26484018,115.942029,123.0769231,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,350.4334021,5082
5401,Worker,V3,Tundra Troll,Gradient Crimson,Bronze Stacked,Stinger,None,None,None,None,None,None,None,6,1.138141983,2.094240838,18.26484018,115.942029,123.0769231,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,350.4334021,5083
5472,Worker,V1,Forest Goblin,Gradient Tan Hide,Bronze Suspended Shaft,Regal Rockslicer,None,None,None,None,None,None,None,6,1.138141983,2.666666667,17.4291939,142.8571429,123.0769231,53.33333333,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,350.4186288,5084
1198,Worker,V2,Sunsoul Dwarf,Ash,Pumice Stone,Crowbar,None,None,None,None,None,None,None,6,1.138141983,6.785411366,17.77777778,108.1081081,106.6666667,100,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,350.3933329,5085
592,Worker,V1,Starburst Elf,Mauve,Dacite Stone,Bone Pick,None,None,None,None,None,None,None,6,1.138141983,2.666666667,17.31601732,112.6760563,106.6666667,100,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,350.380776,5086
663,Worker,V1,Desert Goblin,Asparagus,Dunite Stone,Barbed Nail,None,None,None,None,None,None,None,6,1.138141983,2.666666667,18.86792453,111.1111111,106.6666667,100,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,350.3677379,5087
4228,Worker,V2,Forest Troll,Gradient Azure,Bronze Slugger,Jackknife,None,None,None,None,None,None,None,6,1.138141983,6.785411366,16.77148847,112.6760563,123.0769231,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,350.3652482,5088
3706,Worker,V1,Desert Cyclops,Lite Pink,Greenheart Wood,Precision Stinger,None,None,None,None,None,None,None,6,1.138141983,2.666666667,18.82352941,131.147541,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,350.3597727,5089
2630,Worker,V2,Desert Goblin,Marine Blue,Ash Wood,Starsmasher,None,None,None,None,None,None,None,6,1.138141983,6.785411366,18.86792453,126.984127,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,350.3594985,5090
3857,Worker,V3,Forest Orc,Gradient Persian Gold,Bronze Barrel,Powered Rockdrill,None,None,None,None,None,None,None,6,1.138141983,2.094240838,19.8019802,114.2857143,123.0769231,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,350.3142274,5091
4061,Worker,V1,Starburst Elf,Gradient Tan Hide,Bronze Split,Hydraulic Rock Piercer,None,None,None,None,None,None,None,6,1.138141983,2.666666667,17.31601732,142.8571429,123.0769231,53.33333333,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,350.3054522,5092
4177,Worker,V1,Harbor Elf,Gradient Grape,Bronze Slim,Reinforced Drill,None,None,None,None,None,None,None,6,1.138141983,2.666666667,17.54385965,115.942029,123.0769231,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,350.2848473,5093
5533,Worker,V1,Harbor Elf,Gradient Crimson,Bronze Handguard,Ballhammer,None,None,None,None,None,None,None,6,1.138141983,2.666666667,17.54385965,115.942029,123.0769231,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,350.2848473,5094
1227,Worker,V3,Desert Orc,Stone,Scoria Stone,Rock Wedge,None,None,None,None,None,None,None,6,1.138141983,2.094240838,17.09401709,133.3333333,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,350.2436269,5095
3566,Worker,V3,Desert Orc,Stone,Poplar Wood,Serrated Rocksaw,None,None,None,None,None,None,None,6,1.138141983,2.094240838,17.09401709,133.3333333,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,350.2436269,5096
3581,Worker,V3,Harbor Cyclops,Clay,Poplar Wood,Barrel Hammer,None,None,None,None,None,None,None,6,1.138141983,2.094240838,17.7383592,112.6760563,106.6666667,100,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,350.230692,5097
4343,Worker,V3,Sunsoul Dwarf,Gradient Tan Hide,Bronze Textured,Diamondsledge,None,None,None,None,None,None,None,6,1.138141983,2.094240838,17.77777778,142.8571429,123.0769231,53.33333333,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,350.1947869,5098
4993,Worker,V3,Sunsoul Dwarf,Gradient Tan Hide,Bronze Tapered,Diamondsledge,None,None,None,None,None,None,None,6,1.138141983,2.094240838,17.77777778,142.8571429,123.0769231,53.33333333,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,350.1947869,5099
4301,Worker,V1,Forest Goblin,Gradient Crimson,Bronze Key,Boneclaw,None,None,None,None,None,None,None,6,1.138141983,2.666666667,17.4291939,115.942029,123.0769231,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,350.1701816,5100
3673,Worker,V2,Harbor Elf,Tart,Spruce Wood,Crowbar,None,None,None,None,None,None,None,6,1.138141983,6.785411366,17.54385965,108.1081081,106.6666667,100,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,350.1594148,5101
4718,Worker,V3,Harbor Cyclops,Gradient Tan Hide,Bronze Trophy,Razor Claw,None,None,None,None,None,None,None,6,1.138141983,2.094240838,17.7383592,142.8571429,123.0769231,53.33333333,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,350.1553683,5102
3767,Worker,V1,Sunsoul Cyclops,Gradient Ash,Bronze Flared,Mega Spike,None,None,None,None,None,None,None,6,1.138141983,2.666666667,18.47575058,133.3333333,123.0769231,61.53846154,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,350.1465042,5103
2006,Worker,V3,Harbor Elf,Jade,Wackestone,Barrel Hammer,None,None,None,None,None,None,None,6,1.138141983,2.094240838,17.54385965,112.6760563,106.6666667,100,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,350.0361925,5104
1992,Worker,V1,Sunsoul Cyclops,Lite Pink,Wackestone,Krieger,None,None,None,None,None,None,None,6,1.138141983,2.666666667,18.47575058,131.147541,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,350.0119939,5105
3177,Worker,V1,Desert Dwarf,Lite Pink,Elm Wood,Rock Wedge,None,None,None,None,None,None,None,6,1.138141983,2.666666667,18.43317972,131.147541,106.6666667,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,349.969423,5106
4628,Worker,V3,Sunsoul Dwarf,Gradient Grape,Bronze Lucille,Nailbiter,None,None,None,None,None,None,None,6,1.138141983,2.094240838,17.77777778,115.942029,123.0769231,80,1.429337145,1.106960011,1.403508772,1.031060704,1.009591116,1.006036217,1.001627645,1.929105377,349.9463396,5107
